computmaxer;13;2232;14;0.14285714285714285
mikepurvis;2244;1;1.0
natcl;2243;1;1.0
elofgren;478;2;2232;481;0.006237006237006237
sgallagher;2231;1;1.0
remixz;2230;1;1.0
Flyingmana;2229;1;1.0
akre54;2226;2;1.0
waddlesplash;68;2227;70;0.04285714285714286
bkeepers;127;5;2;12;3;88;29;7;6;10;3;18;14;2;3;3;2;4;4;2;4;2;4;7;2;5;6;7;6;3;10;6;2;3;8;10;6;3;33;7;7;74;44;32;15;9;4;122;28;29;1369;859;0.0779976717112922
mmhelloworld;2226;1;1.0
ethanwhite;2225;1;1.0
dasmithii;2;88;100;19;2017;210;0.023809523809523808
arfon;4;2;7;4;46;62;2;5;6;9;5;3;2;2;3;7;2;2;5;2;2;4;4;3;5;8;5;2;3;2;7;5;2;5;2;2;2;2;4;3;7;3;2;2;2;2;2;9;2;2;4;2;3;2;2;5;13;5;2;3;3;2;3;4;8;2;5;2;3;2;3;2;3;4;11;2;6;2;3;6;3;4;8;3;13;3;4;2;2;4;4;4;5;3;5;6;6;5;14;4;8;6;7;3;10;5;3;3;4;3;9;5;5;2;2;16;4;8;2;4;9;2;2;7;6;4;3;4;4;2;5;2;2;3;5;11;14;5;2;2;23;2;2;5;5;3;4;2;5;7;2;15;5;7;9;5;9;2;6;7;3;5;5;3;5;5;3;2;2;39;27;1101;1121;0.3220338983050847
rhunter;2291;1;1.0
zhemao;2220;1;1.0
rlidwka;2218;1;1.0
cndreisbach;2215;1;1.0
ChimeraCoder;2214;1;1.0
wadetandy;2213;1;1.0
natebrennand;2213;1;1.0
ktdreyer;2210;1;1.0
joshterrell805;2210;1;1.0
emma-burrows;2205;3;1.0
kevmoo;2206;1;1.0
berkerpeksag;2223;1;1.0
s0meone;2206;1;1.0
GiamPy5;20;2202;21;0.09523809523809523
ruben2020;2202;1;1.0
rognierbenoit;2197;2;1.0
mihneadb;2193;1;1.0
lawrencewoodman;16;2192;17;0.11764705882352941
edechter;769;1423;770;0.0025974025974025974
hikari-no-yume;99;2088;100;0.02
tiye;2183;1;1.0
izuzak;24;2158;25;0.08
abuiles;2181;1;1.0
bbarker;1431;18;732;1450;0.0020689655172413794
pchaigno;9;5;5;4;7;20;4;25;2;2;6;2;25;2;7;3;5;3;11;15;2;6;2;10;19;3;10;10;19;5;3;2;15;4;7;3;3;4;5;11;5;2;4;6;6;2;4;2;6;6;4;2;2;8;22;2;2;9;3;3;6;3;6;20;7;6;6;3;7;6;7;8;15;2;3;4;4;2;3;10;2;29;9;9;44;3;12;3;10;7;5;14;3;16;19;3;7;31;2;2;2;2;2;44;2;4;2;11;2;40;3;8;7;2;9;12;8;5;10;17;8;3;5;3;5;18;3;18;3;19;2;16;6;3;28;9;10;25;59;14;61;10;14;4;28;11;19;6;8;27;4;2;35;7;12;3;75;34;9;5;2;5;14;15;10;14;14;27;8;13;9;53;2;124;36;83;11;267;205;2380;0.11134453781512606
greystate;35;2136;36;0.05555555555555555
cgranade;2168;1;1.0
tenbits;267;29;1867;297;0.010101010101010102
midraed;2161;1;1.0
waveform80;2158;1;1.0
couchand;2154;1;1.0
veganstraightedge;2149;1;1.0
albertlyu;15;2134;16;0.125
whitten;2147;1;1.0
developerinlondon;2;22;2117;25;0.12
bweir;52;2081;54;0.05555555555555555
DavidSkrundz;2133;1;1.0
waywardmonkeys;332;1801;333;0.006006006006006006
draegtun;6;5;2114;13;0.3076923076923077
garyb;34;2092;35;0.05714285714285714
CrimsonTautology;186;137;2124;324;0.009259259259259259
akissinger;2114;1;1.0
dragonmux;68;16;17;51;1960;155;0.04516129032258064
Mikulas;2113;1;1.0
juliangehring;64;2049;65;0.03076923076923077
fingolfin;161;2;2;54;1892;221;0.027149321266968326
sebgod;12;4;16;186;34;13;1844;267;0.0299625468164794
spderosso;83;2024;86;0.046511627906976744
kohenkatz;2105;1;1.0
lucaswerkmeister;174;1931;175;0.011428571428571429
nkt;11;2090;12;0.16666666666666666
jkutner;2100;1;1.0
snormore;6;2094;7;0.2857142857142857
rick;4;2;12;2081;19;0.21052631578947367
wcandillon;258;150;5;3;1679;418;0.014354066985645933
CNG;2094;1;1.0
parkr;134;490;2092;626;0.006389776357827476
killmous;2089;1;1.0
rolinh;2087;1;1.0
Oldes;328;2207;448;2536;0.0011829652996845426
NN---;4;2;1040;2;1037;1049;0.004766444232602479
apaleslimghost;2085;1;1.0
nox;2134;1;1.0
tdeitch;2078;1;1.0
alflanagan;2077;1;1.0
azenla;3;102;488;1480;594;0.006734006734006734
Madsn;2073;1;1.0
ilovb;2070;1;1.0
kostko;2067;1;1.0
jrha;91;1039;10;926;1141;0.0035056967572304996
jkeirstead;2065;1;1.0
alindeman;11;6;2044;22;0.3181818181818182
christianbundy;9;2056;10;0.2
felixphew;2061;1;1.0
JoshTheGeek;37;2022;39;0.07692307692307693
ferrall;1294;764;1296;0.0023148148148148147
orthopteroid;2052;2;1.0
akashivskyy;2052;1;1.0
