wesgibbs;2676;1;1.0
ricardochimal;2673;1;1.0
jonnycampbell;29;2639;30;0.06666666666666667
achiurizo;8;17;6;2636;32;0.125
lucaswilric;8;2;2654;11;0.2727272727272727
mmb;14;10;2636;27;0.18518518518518517
swalling;2660;1;1.0
aaldrich;3;2656;4;0.5
amatsuda;2655;1;1.0
majormajors;2654;1;1.0
Quintus;2651;1;1.0
chrismlarson;2650;1;1.0
mattheath;16;76;10;2545;103;0.038834951456310676
sevos;2647;1;1.0
sn0opy;4;2641;5;0.4
bval;38;4;202;2434;245;0.0163265306122449
mattsjohnston;10;2626;11;0.18181818181818182
aaronott;6;3;2625;11;0.36363636363636365
shtirlic;2635;1;1.0
koriroys;2630;1;1.0
carmstrong;4;12;21;2587;38;0.10526315789473684
commadelimited;16;14;4;95;131;3;2350;266;0.03383458646616541
brettporter;26;2585;28;0.10714285714285714
kristianfreeman;2612;1;1.0
mkuipers;2610;1;1.0
dzello;26;2583;27;0.07407407407407407
rkjaer;2608;1;1.0
jmslagle;2604;1;1.0
sumeetjain;2601;1;1.0
jfriedlaender;478;2121;479;0.0041753653444676405
parkr;427;8;61;2101;497;0.008048289738430584
dahbearz;10;2580;12;0.25
voke;2590;1;1.0
stephenway;2589;1;1.0
mattikus;6;2583;7;0.2857142857142857
ngan;2588;1;1.0
trey;2588;1;1.0
cylence;2587;1;1.0
pj4533;2;2585;3;0.6666666666666666
pyro2927;2587;1;1.0
thallium205;2587;1;1.0
Gussy;2586;1;1.0
takashi;2584;1;1.0
pellegrino;2583;1;1.0
samn;2583;1;1.0
MarkBorcherding;2579;1;1.0
gtoroap;14;2559;15;0.13333333333333333
sshirokov;2;10;2560;14;0.2857142857142857
robertomiranda;2571;1;1.0
sbryant;2570;2;1.0
nebiros;2568;1;1.0
objet;2564;1;1.0
omega;2562;1;1.0
lroggendorff;2562;1;1.0
kyleslattery;2561;1;1.0
nicosuave;2561;1;1.0
erkattak;2560;1;1.0
thedaniel;2559;1;1.0
hmsk;2559;1;1.0
tessalt;2;2553;3;0.6666666666666666
darvin;2555;1;1.0
lopopolo;2555;1;1.0
danthompson;2554;1;1.0
mlocher;2548;1;1.0
losingkeys;2548;1;1.0
benhaan;2547;1;1.0
mcdavis;2547;1;1.0
luxflux;2545;1;1.0
neilprosser;2544;1;1.0
haf;57;2486;58;0.034482758620689655
tybenz;37;2506;38;0.05263157894736842
rh0;27;3;2;5;35;2;3;4;2456;87;0.16091954022988506
rasyidmujahid;2540;1;1.0
robertfwest;131;2409;132;0.015151515151515152
ejfinneran;2540;1;1.0
spajus;7;102;3;12;12;30;36;40;5;91;31;43;2122;417;0.0407673860911271
solap;2;2535;3;0.6666666666666666
sylturner;2536;1;1.0
ivey;31;18;4;3;28;2449;85;0.07058823529411765
streeter;90;71;29;2343;191;0.020942408376963352
donaldpcook;2532;1;1.0
jweslley;2529;1;1.0
bpierre;2527;1;1.0
philippbeckmann;2525;1;1.0
sheerun;2521;1;1.0
tfausak;2518;3;1.0
justincampbell;2519;1;1.0
whyjustin;434;13;2071;448;0.006696428571428571
maletor;2514;2;1.0
raykrueger;4;2511;5;0.4
kevwil;2515;1;1.0
sergeylukin;2510;1;1.0
fusion94;2508;2;1.0
mjphaynes;2508;1;1.0
redhotvengeance;2508;1;1.0
jone;2506;1;1.0
benarmston;2506;1;1.0
maxgoedjen;2504;2;1.0
rdohms;2504;1;1.0
lancepantz;2504;1;1.0
wadewilliams;214;2287;215;0.009302325581395349
bjtitus;2501;1;1.0
robbiet480;2500;1;1.0
marsam;2498;1;1.0
dy-dx;2497;1;1.0
hemanth;2497;1;1.0
sandbochs;2490;1;1.0
lorenzhs;190;213;123;1963;527;0.007590132827324478
pangratz;2487;1;1.0
superkarn;2487;1;1.0
delianides;2486;1;1.0
pengwynn;94;2392;95;0.021052631578947368
dconnolly;2486;1;1.0
cmckendry;300;2184;301;0.006644518272425249
chrishoffman;2483;1;1.0
b6;2478;1;1.0
nickpresta;2478;1;1.0
psynaptic;2478;1;1.0
szechyjs;2477;1;1.0
apolishch;12;2;18;2445;33;0.12121212121212122
alexanderGugel;2477;1;1.0
pjaspers;2472;1;1.0
fredwu;2470;1;1.0
matiaskorhonen;2470;1;1.0
jmatth;2469;1;1.0
k9ert;18;2447;19;0.10526315789473684
ranman;2463;1;1.0
monde;2462;1;1.0
dafyddcrosby;2461;1;1.0
desmondmorris;2459;1;1.0
JosephKu;2457;1;1.0
pepijndevos;2457;1;1.0
nealpoole;2455;1;1.0
mogox;2;2450;3;0.6666666666666666
pezholio;2449;3;1.0
jgable;7;2443;8;0.25
mwarkentin;2450;1;1.0
ewollesen;2450;1;1.0
pksunkara;2449;1;1.0
visibilityspots;2444;2;1.0
bradly;2444;1;1.0
orderedlist;2443;1;1.0
kristofbc;2436;1;1.0
hakanensari;2438;1;1.0
benjie;2435;1;1.0
exalted;3;2431;4;0.5
matteoagosti;5;2427;7;0.42857142857142855
nickhammond;2433;1;1.0
nstielau;2430;1;1.0
sherl0k;2429;1;1.0
jbcpollak;119;166;2136;287;0.013937282229965157
gingermusketeer;2421;1;1.0
froots;2421;1;1.0
contolini;11;761;1645;773;0.0038809831824062097
timfallkrux;2415;1;1.0
idleyoungman;2413;1;1.0
timdorr;2408;1;1.0
driverdan;122;2286;123;0.016260162601626018
edwardgeorge;2407;1;1.0
jacobbednarz;2406;1;1.0
caselas;2405;1;1.0
benpink;2405;1;1.0
r15ch13;2403;1;1.0
kdaigle;2403;1;1.0
zachlatta;4;2398;5;0.4
ChrisLundquist;136;2;2263;139;0.02158273381294964
seanpdoyle;2401;1;1.0
eprothro;2392;2;1.0
sukima;2387;2;1.0
orta;2386;1;1.0
maxbeatty;78;2306;79;0.02531645569620253
jonahoffline;2383;1;1.0
ianmurrays;3;18;22;2339;44;0.09090909090909091
jemgold;2380;1;1.0
rubenrails;2378;1;1.0
jenrzzz;2376;1;1.0
alainus;2376;1;1.0
juzerali;2373;2;1.0
ChrisMissal;2373;1;1.0
aripollak;2373;1;1.0
vonbirdie;2373;1;1.0
wadey;2373;1;1.0
yokomizor;2373;1;1.0
jimbojw;2368;1;1.0
w33ble;5;8;2353;14;0.21428571428571427
anildigital;2366;1;1.0
plukevdh;2361;1;1.0
tmustaine;2358;1;1.0
worldspawn;2357;1;1.0
prathamesh-sonpatki;2364;1;1.0
Krushr;2352;3;1.0
caarlos0;68;2282;70;0.04285714285714286
nwest;67;2283;68;0.029411764705882353
unrealities;2350;1;1.0
merencia;2350;1;1.0
gregone;2347;1;1.0
kassio;2;2344;3;0.6666666666666666
silas;2344;1;1.0
Bellspringsteen;2343;1;1.0
goshdarnharris;2341;1;1.0
addisonj;2337;1;1.0
JamieMagee;2336;1;1.0
mikebob;2335;1;1.0
davereid;2335;1;1.0
bdruth;2333;1;1.0
robinminto;2331;2;1.0
roblingle;2331;1;1.0
c0b41;2330;1;1.0
klamping;2329;1;1.0
JamesFerguson;2326;1;1.0
zerowidth;2326;1;1.0
yaneq;2325;1;1.0
ymendel;2;2322;3;0.6666666666666666
akatz;2322;1;1.0
pi3r;4;2318;5;0.4
stesie;2316;1;1.0
Rob-ot;412;1903;413;0.004842615012106538
ruanwz;2313;1;1.0
Drewzar;2312;1;1.0
rajiv;2417;1;1.0
okize;2307;1;1.0
buley;2301;1;1.0
datr;2297;1;1.0
mfrost;2295;1;1.0
keithamus;2294;1;1.0
mgriffin;2294;1;1.0
minton;2289;2;1.0
Rudikza;2288;1;1.0
benedikt;2281;1;1.0
Sixeight;2279;1;1.0
zamith;2267;1;1.0
dlanner;2260;1;1.0
mal;2260;1;1.0
frenchtoast747;2258;1;1.0
gogoprog;2246;1;1.0
BFGeorge9000;2245;1;1.0
rgbkrk;4;99;2136;104;0.028846153846153848
dsylla;2229;2;1.0
jjasghar;2228;1;1.0
jayschwa;2227;1;1.0
phillc;2225;1;1.0
scooter-dangle;2221;1;1.0
ChristianGaertner;2201;1;1.0
shanebonham;2198;1;1.0
melbit-deanfogarty;2196;1;1.0
danielchatfield;2192;1;1.0
hugecannon;2189;1;1.0
cwage;2185;1;1.0
aussielunix;2184;1;1.0
adomokos;2181;1;1.0
scf2k;2178;1;1.0
IonicaBizau;2178;1;1.0
cheeaun;2177;1;1.0
Dahaden;4;2172;5;0.4
bestimmaa;2172;2;1.0
johnwyles;2172;1;1.0
dedeibel;2;4;2165;7;0.42857142857142855
truist;2171;1;1.0
mutewinter;2171;1;1.0
austenito;2168;1;1.0
kppullin;52;2115;53;0.03773584905660377
yaotti;2167;1;1.0
hashashin;2166;2;1.0
Wilfred;141;185;1838;327;0.009174311926605505
kitop;2163;1;1.0
meowgorithm;2163;1;1.0
serby;2155;1;1.0
jwyles-rmn;2157;1;1.0
bru;2143;1;1.0
et;2135;1;1.0
wking;48;21;2065;70;0.04285714285714286
dalini;2133;1;1.0
bhuga;2129;2;1.0
brantb;2130;1;1.0
adimasuhid;2129;1;1.0
johnhampton;2129;1;1.0
inhumantsar;211;3;1913;215;0.013953488372093023
christhomson;2125;1;1.0
Restuta;14;2107;15;0.13333333333333333
redron;2120;1;1.0
afterefx;2113;1;1.0
ralish;2111;1;1.0
Eibwen;2108;1;1.0
kumabotz;2103;1;1.0
ircubic;2087;1;1.0
yosida95;37;2048;38;0.05263157894736842
jinsu;2081;1;1.0
therealklanni;2077;1;1.0
ericjsilva;112;5;294;1666;412;0.009708737864077669
fleeting;2072;1;1.0
kendaleiv;2066;1;1.0
maxdisney;2063;1;1.0
amutake;2056;1;1.0
miklos-martin;2051;1;1.0
mrcasals;2049;1;1.0
altschuler;2054;1;1.0
adamkaplan;2045;1;1.0
ngs;2047;1;1.0
hhaidar;2043;1;1.0
benlivingood-wf;2042;1;1.0
leehanel;2039;1;1.0
fullybaked;2038;1;1.0
stefansundin;2036;1;1.0
mirthy;2033;1;1.0
paulgreg;2032;1;1.0
hnk;2022;1;1.0
loisaidasam;2022;1;1.0
snipe;2018;1;1.0
code-ape;2017;1;1.0
baroldgene;2017;1;1.0
fpletz;2016;1;1.0
bfrickert;2;3;2011;6;0.5
gms8994;2010;1;1.0
cycomachead;2003;1;1.0
jswanner;2003;1;1.0
sarahhodne;1996;1;1.0
docwhat;1995;1;1.0
y-yagi;1992;1;1.0
iliasku;1982;1;1.0
timothyrobb;1980;1;1.0
davidsulpy;294;1685;296;0.010135135135135136
feinoujc;1979;1;1.0
pastak;1974;1;1.0
tonymilne;1968;2;1.0
ROBOKiTTY;1963;1;1.0
interskh;3;1956;4;0.5
jtwalters;1958;1;1.0
bolasblack;1955;1;1.0
jwyterlin;1944;1;1.0
FriedSock;1939;1;1.0
globin;1937;1;1.0
alexmuller;1937;1;1.0
adamgibbins;1934;1;1.0
edsu;1931;1;1.0
danpoltawski;1925;1;1.0
andrewetter;1916;1;1.0
jqmtor;1879;1;1.0
lgo;1871;1;1.0
alexdenvir;4;1863;5;0.4
watson;1850;1;1.0
vt0r;1814;1;1.0
mrowe;1799;1;1.0
dbrougham;1759;1;1.0
beatgammit;1743;1;1.0
gbinal;1737;1;1.0
mtrl;1695;1;1.0
bkeepers;1684;1;1.0
lewisnyman;1664;1;1.0
joesb;1647;1;1.0
jmatsushita;1633;1;1.0
jacobtomlinson;1633;1;1.0
shannonrdunn;1630;1;1.0
steeef;1621;1;1.0
gpeden;1548;1;1.0
michaelansel;1547;1;1.0
joaumg;1468;1;1.0
sethjackson;1344;1;1.0
bdashrad;1195;1;1.0
HaroldPutman;1163;1;1.0
